0.04265	-0.00664	0.00851	0.00673	0.36554	-0.02804	0.05364	-8.9E-4	-0.0014	-0.0065	0.00406	-0.00959	0.02938	-0.05168	0.08808	-0.01191	-0.02666	0.16287	-0.07515	0.00178	0.00273	0.01016	0.00283	-0.02123	-0.00837	-0.03664	-0.22506	0.00766 -0.00635	0.00238	0.00243	0.04914	0.02358	-0.00651	-0.01939	-0.01429	0.0853	-0.00582	0.0156	0.00693	-0.02255	0.10086	-0.00377	-0.08822	-0.00929	-0.01529	0.00493	0.00947	-0.00495	0.07959	-0.05228	-0.01423	-0.01174	9.1E-4	0.07288	-0.00239 0.07516	-0.02955	-0.00431	0.00796	-0.01627	0.0092	-0.04088	-0.0793
-0.01152	0.03305	0.01609	-0.00305	-0.30039	-0.13415	0.01425	0.12654	0.01752	0.02845	0.02792	0.041	0.0279	-0.10303	0.08988	0.05056	-0.20195	0.0598	0.01111	0.12032	0.00738	0.02197	-0.00518	0.06852	0.02068	-0.14398	-0.08677	-0.002	0.05045 0.03021	0.05558	0.1007	0.03588	0.10078	0.08135	0.05224	-0.1211	0.04314	0.07458	0.01871	-0.00833	0.01133	0.01446	0.09272	0.03228	-0.00472	0.01406	0.03138	0.05404	-0.23285	-0.2257	0.06284	-0.22322	0.06501	0.14882	0.07679	0.0589	3.8E-4 0.10736	0.00796	0.01634	0.03411	-0.23049	-0.01365
-0.06659	0.00617	0.02154	0.01083	-0.00431	-0.08738	0.05429	0.08424	0.01606	0.11018	0.01033	0.02257	-0.02357	0.09279	-0.03777	0.02853	0.18258	0.00493	-0.08116	0.05806	0.00858	0.00362	0.03457	0.028	0.00321	-0.06398	0.03649	0.02825	0.01798 0.03558	0.02631	-0.06174	-0.02935	0.069	0.03904	0.06182	-0.06306	0.00914	0.11565	0.01133	0.00593	0.17406	0.01367	0.01747	0.02406	0.0085	0.01031	0.01065	0.01579	0.0495	-0.02993	0.03851	-0.02839	0.03959	0.12905	0.02945	-0.11121	0.01155 0.08003	3.0E-4	0.00638	0.02346	-0.11683	0.4251
0.06535	0.00584	0.00819	0.00485	0.17939	-0.0774	0.0095	0.06724	0.00835	-0.02178	0.03016	0.00677	-0.00355	-0.05667	0.01775	0.01282	0.02254	0.02291	-0.08175	0.06641	-0.00994	0.00823	-0.01476	0.03297	0.00321	-0.06609	0.21509	-0.00377	0.0305 0.02122	0.00776	0.01546	-0.05771	0.03349	0.0379	-0.10037	-0.06176	0.02208	0.01306	0.01927	6.0E-4	0.15298	0.01565	-0.00431	0.00925	-0.00691	0.01098	0.01597	0.03291	-0.13947	-0.04177	0.01697	0.03947	0.01891	0.21234	0.0461	0.1387	-0.03096 0.05922	0.01229	0.00148	0.02712	-0.10917	0.15606
-0.06367	-0.01269	0.00884	-0.00565	0.13962	0.01978	-0.02442	-0.02132	-0.00553	-0.00323	0.00608	-0.00511	0.04002	-0.0676	-0.02508	-0.00748	0.20227	0.10685	0.04601	-0.00433	0.00913	-0.00616	0.03411	-0.0152	-9.0E-5	-0.06687	-0.13362	-0.00366 -0.02146	-0.02769	-0.01324	2.5E-4	-0.03098	-0.00577	-0.0214	0.11037	0.00539	-0.03778	-3.0E-5	-0.00931	0.00314	0.1857	-7.3E-4	0.16332	0.00327	-0.00796	-0.00824	-6.9E-4	0.00451	0.18288	-0.09426	0.00483	-0.0207	-0.00366	-0.18203	-0.01785	-0.1222 -0.02559	-0.01989	-0.01541	0.00755	-0.01068	-0.28103	-0.05298
-0.08052	0.03469	0.0265	0.00733	0.09976	0.07846	0.04471	0.13926	0.04486	-0.15569	0.05577	0.06426	-0.02217	-0.06896	-0.10093	0.06401	0.07183	-0.52552	0.10437	0.1392	7.2E-4	0.03716	-0.03039	0.07786	0.01855	0.05787	0.23192	0.00257	0.06711 0.02049	0.06336	0.00246	0.06473	0.10964	0.08426	-0.06339	-0.20581	-0.006	-0.02561	0.03691	0.01446	-0.09092	0.03461	-0.05664	0.04623	-0.00158	0.00396	0.04301	0.06379	0.04636	-0.04635	0.07429	-0.06057	0.09628	0.0862	0.1002	-0.00726	0.00233 0.16003	0.02521	0.01605	0.05333	0.21696	-0.18588
0.00312	0.0061	-0.01512	0.00374	0.11462	-0.00673	0.06017	-0.01925	-0.00787	-0.10476	-0.00566	0.00591	-0.02172	0.08528	0.09959	0.00706	-0.02956	0.11679	-0.0683	-0.01269	0.01001	-2.4E-4	5.6E-4	-0.01583	-0.00926	0.09022	-0.03605	0.01462	-0.00743 0.02422	0.00632	-0.05008	0.02218	0.01026	-0.00484	0.06265	0.07209	0.03301	-0.00868	-0.01623	0.01655	-0.11524	0.00262	-0.11414	-0.01629	0.00201	0.00801	-0.01146	0.00193	0.08248	0.0385	8.5E-4	-0.10607	3.8E-4	0.04754	0.01204	-0.02447	0.02389 -0.01784	-0.01219	-0.00943	-0.01417	0.0112	-0.15267
-0.02566	-0.00883	-0.00818	0.00522	-0.19574	0.0222	0.01961	-0.01123	0.00824	-0.18632	0.00557	0.00638	-0.05325	0.05216	-0.00767	-0.01297	-0.04464	0.56451	0.02975	0.00101	0.00151	-0.01232	0.03802	0.00761	-0.00144	-0.07924	0.03788	-0.03237 -0.01629	0.01537	-0.00264	0.0536	-0.03949	-0.00416	-0.01639	0.08887	-0.03434	-0.05762	-0.03912	-0.00427	0.00412	0.00681	-0.00573	0.04748	-0.01216	0.01037	0.00406	0.00856	-0.01054	-0.07126	-0.02533	-0.00682	0.08329	0.00211	0.10979	0.00275 -0.03838	-0.03266	0.0016	0.00905	-0.0116	0.00636	-0.13952	0.16221
0.0438	0.03244	0.03506	0.01195	-0.04601	0.17958	-0.0814	0.1773	0.04882	0.24641	0.05943	0.05475	0.01146	0.07117	0.09161	0.07185	-0.06168	0.04761	-0.24218	0.17858	0.02404	0.03832	-0.02447	0.09375	0.01217	0.15893	-0.03604	0.02198	0.08196 0.04429	0.06997	-0.04961	-0.00342	0.1407	0.0982	-0.02676	0.13689	0.04646	0.02555	0.04754	-0.0051	-0.0795	0.01845	0.07745	0.0493	0.01884	0.02662	0.02866	0.06273	0.14009	0.11481	0.06173	-0.02748	0.10894	0.04773	0.11394	0.13877	0.02006 0.16286	0.0166	0.016	0.04215	-0.02148	-0.12083
-0.08805	0.00573	-0.01513	0.00667	-0.09014	0.05694	0.0123	-0.02788	-0.00159	-0.16456	-0.00435	3.5E-4	0.0045	0.02041	0.04168	-0.00238	0.07369	-0.2028	-0.04617	-0.04103	-0.00287	-0.00696	0.00289	-0.00665	-0.01055	-0.02591	-0.10367	-0.0179 -0.01304	-0.0146	-0.01048	-0.08078	0.00376	-0.01171	-0.03287	0.10657	-0.02634	-0.05418	-0.0633	-0.00368	-0.02716	-0.11499	0.00339	0.18825	-0.00539	-0.00791	0.00804	-0.01125	-0.01063	0.021	0.04946	-0.02167	0.03424	-0.00815	-0.05864	-0.01667 -0.10875	0.04687	-0.02292	-0.0093	-0.0122	-0.01861	0.13466	0.07607
0.01843	0.02267	0.03753	-0.00567	0.13028	0.09959	-0.06264	0.09396	0.01316	-0.08262	0.03057	0.03265	0.01007	-0.0363	-0.11749	0.02391	0.00655	-0.1134	0.0149	0.08907	-0.00645	0.00629	-0.02249	0.04271	0.02071	0.06031	0.21171	0.01212	0.03444 -0.02825	0.03084	-0.12648	0.0372	0.07813	0.05384	0.06073	-0.15763	0.04854	-0.02085	0.00498	-0.00155	-0.03806	0.02485	0.10296	0.02692	0.01355	0.00266	0.00618	0.0429	0.03571	0.07957	0.03057	0.09949	0.05771	0.10454	0.06021	0.04191	0.0595 0.09973	0.00492	0.00685	0.01446	-0.03223	0.08604
-0.0634	0.01375	0.02336	-0.01262	-0.31645	-0.12094	-0.00562	0.05034	9.9E-4	0.13004	0.01326	0.01197	0.02444	0.05363	0.07103	0.02276	-0.05541	-0.12813	0.05593	0.06665	0.00509	0.00645	-0.0361	0.01793	0.00785	0.02044	0.02714	0.01991	0.03166 0.04436	0.03452	-0.00344	0.01876	0.05191	0.03511	-0.16142	0.11377	0.05735	0.07709	0.00726	0.0044	0.09861	-0.00158	-0.15798	0.0041	0.00722	0.00927	0.00548	0.00665	-0.03904	0.02936	0.02515	-0.01413	0.04792	0.22663	0.0327	0.01525	-0.03447 0.04388	-0.00671	0.01817	0.0329	-0.07898	-0.12005
-0.02121	-0.05977	-0.07774	-0.03341	0.1419	-0.05551	0.02324	-0.29715	-0.05545	-0.08014	-0.08862	-0.12036	0.02114	-0.05948	-0.04619	-0.11965	-0.05491	0.23354	-0.10763	-0.29706	-0.01155	-0.06115	0.00614	-0.16366	-0.03912	-0.0247	-0.04825	-0.03302 -0.11545	-0.01841	-0.12381	0.00236	-0.09687	-0.2263	-0.17125	0.01147	-0.14195	-0.04774	-0.03203	-0.05072	0.01499	-0.06078	-0.05994	0.02731	-0.08289	-0.03822	-0.01851	-0.06894	-0.11678	0.00127	-0.01613	-0.13123	-0.02341	-0.16784	0.11114	-0.18095 0.00819	-0.03542	-0.29015	-0.04674	-0.02309	-0.09012	-0.19482	-0.0575
-0.02033	-0.00934	-0.02333	-0.01857	0.14373	0.02578	0.01758	-0.11374	-0.04004	-0.0438	-0.04821	-0.02485	-0.01421	-0.05582	-0.03871	-0.03219	7.6E-4	-0.08596	0.04814	-0.10256	-0.00232	-0.0317	-0.02971	-0.0545	0.00613	0.03858	0.1489	-0.01966 -0.05237	0.02265	-0.04236	0.16814	0.0589	-0.06951	-0.06867	-0.1144	-0.09542	0.01643	-0.03341	-0.03367	-0.00544	0.02519	-0.0225	-0.1048	-0.03665	-0.01744	-0.01031	-0.03289	-0.04328	0.12899	-0.07048	-0.04424	-0.1606	-0.05802	-0.04383	-0.06138 -0.03384	-0.02126	-0.10375	0.0032	-0.02646	-0.04371	0.04688	0.03618
0.0386	-0.00127	-0.00184	0.00472	-0.11818	0.02741	-0.12228	-0.03353	-0.00478	-0.04284	0.00108	-0.0017	0.03368	-0.04688	0.10412	-0.00831	0.01721	-0.13544	-0.18456	-0.03007	-0.00374	-0.013	-0.01101	-0.01648	0.00366	0.12652	-0.00528	-0.00547 -0.02054	0.00322	-0.00123	-0.04697	0.1125	-0.03797	-0.02255	0.08771	0.00889	-0.01881	-0.07704	-0.01197	0.01134	-0.13511	-0.01949	0.09013	-0.00762	-0.00882	0.00555	-0.01392	-0.02431	0.10044	0.07787	-0.02186	-0.07052	-0.031	0.12297	-0.02179 0.10568	0.05849	-0.02716	-0.00334	0.00392	-0.02269	0.12683	0.04559
0.04578	0.00718	0.01066	0.02157	-0.29122	0.03387	-0.06141	0.06174	0.01745	0.08953	0.01695	0.01355	0.0154	-0.08839	-0.00611	0.01661	-0.14416	0.0399	-0.14948	0.06271	0.01172	0.01313	0.03177	0.037	0.00507	-0.01321	-0.18185	0.0147	0.0199	0.0213 0.03176	-0.0496	-0.06405	0.04979	0.03821	-0.1138	-0.00963	0.04708	0.03509	0.03045	0.01151	0.14266	0.00334	0.12796	0.03266	0.01187	0.00354	0.00442	0.03529	0.0045	-0.10175	0.02145	0.06172	0.04477	0.02949	0.03225	0.02605	-0.02355	0.08357 -0.00444	0.00578	0.02147	-0.04686	0.31381
0.01432	-0.0361	-0.04089	-0.02105	0.0936	-0.01014	-0.07448	-0.16407	-0.05002	-0.39717	-0.06109	-0.04911	0.02906	0.11566	-0.11977	-0.05413	0.05308	-0.08534	-0.19406	-0.15381	-0.00165	-0.01884	0.02793	-0.09331	-0.02633	0.0265	-0.07975	-0.05564 -0.05923	0.03797	-0.06606	0.05346	0.08361	-0.11687	-0.09981	0.08842	-0.08837	0.00662	-0.01889	-0.03226	0.00915	-0.06963	-0.03086	-0.10353	-0.03382	-0.01217	-0.01701	-0.03656	-0.0616	0.0203	0.01966	-0.0711	0.20094	-0.07828	-0.01337	-0.07913 -0.00998	0.00102	-0.15484	-0.021	-0.02093	-0.05912	-0.0317	-0.34857
0.06847	-0.02245	-0.04747	-0.01931	-0.05417	0.1296	0.01535	-0.20244	-0.03172	0.04734	-0.05132	-0.07939	-0.00753	-0.07587	-0.10691	-0.08451	-0.03363	-0.07148	0.12192	-0.18975	-0.01994	-0.02285	-0.00986	-0.10765	-0.03727	-0.0209	-0.02425	-0.03478 -0.07731	-0.02283	-0.07718	0.01436	-0.0333	-0.15116	-0.10737	0.0699	-0.10542	-0.06735	-0.10635	-0.05349	0.01194	-0.1242	-0.03703	-0.09282	-0.05712	-0.01689	-0.01838	-0.05015	-0.07923	-0.15729	-0.04601	-0.08036	-0.05702	-0.10752	-0.04805	-0.12211 -0.10818	0.03777	-0.17858	-0.01217	-0.00558	-0.07508	0.188	-0.10436
0.02951	0.01091	0.0178	-0.01039	-0.43717	-0.16687	0.08519	0.05956	0.00991	0.34342	0.02424	0.02571	0.02382	0.0372	0.02226	0.0255	0.14869	0.02963	0.03244	0.0452	-0.00123	0.00376	0.02534	0.01421	0.02094	-0.05275	-0.32229	0.03943	0.01499 -0.00575	0.01746	-0.04037	-0.01592	0.03277	0.03017	-0.07956	-0.0111	-0.04314	0.09528	0.00431	0.00438	7.6E-4	0.01932	-0.18495	0.00966	-4.7E-4	0.01355	0.00918	0.02895	-0.14176	0.06125	0.02505	-0.00545	0.04381	-0.29139	0.03567	-0.08086	-0.03623 0.04049	0.01205	0.01982	0.01497	0.16682	0.21185
-0.0466	-0.0093	-0.01559	-0.00131	-0.08944	0.01053	-0.04192	-0.00453	0.01471	-0.29683	-0.01475	-0.00897	0.05012	-0.03525	-0.03246	-0.00186	-0.08382	0.17194	-0.17798	-0.01602	-0.00593	-0.00387	1.8E-4	-0.01744	-0.00394	-0.03861	0.11807	-0.01668 -0.00904	-0.03492	-0.00195	-0.02436	0.10524	0.00619	-0.01384	-0.02898	-0.16028	0.00393	-0.03446	-0.00295	0.0114	0.04001	-0.01502	-0.01082	-0.01247	-0.01084	0.01527	0.01495	0.00995	0.07682	0.00602	-0.00564	0.02631	0.00399	0.14864	-5.1E-4 -0.00391	-0.01356	-0.01262	0.00328	-0.01624	-0.01436	-0.01307	-0.11865
-0.05554	-0.024	-0.00241	0.00111	-0.06987	-0.00492	0.03522	-0.05124	-0.0254	0.03254	-0.01475	-0.00753	0.01623	-0.17359	-5.8E-4	-0.03014	0.02682	-0.02529	-0.21793	-0.04324	0.00458	-0.00707	-0.04029	-0.02181	-0.00597	-0.01966	-0.05191	-0.01673 -0.00696	0.049	-0.02249	-0.07312	0.07718	-0.0404	-0.01813	0.06843	0.02619	-0.0226	0.02042	-0.00916	0.01475	0.10299	0.0028	0.01123	-0.00333	0.01059	-0.01168	-0.02037	-0.02902	0.02092	-0.04173	-0.0109	-0.12045	-0.01891	0.12852	-0.02819	-0.08225 0.003	-0.04598	0.00208	8.6E-4	-0.03223	-0.10443	-0.15571
-0.05351	-0.04473	-0.06411	-0.01274	0.03753	-0.04212	-0.01801	-0.24788	-0.06127	-0.19981	-0.08915	-0.09987	0.00361	0.0667	-0.12757	-0.09993	-0.10901	-0.03964	-0.11626	-0.27155	-0.02233	-0.04528	-0.01036	-0.12832	-0.03113	0.0221	0.257	-0.02115 -0.09449	0.01753	-0.10337	-0.01765	0.06145	-0.21133	-0.16056	0.04988	-0.23424	-0.02093	0.01774	-0.06796	-0.00246	0.01272	-0.06004	-0.13728	-0.08364	-0.02617	-0.01272	-0.03794	-0.1041	0.1538	0.0635	-0.10599	0.05384	-0.15857	0.15745	-0.16248 -0.01992	-0.00587	-0.26952	-0.03978	-0.00407	-0.094	0.02349	0.14741
-0.05637	0.01132	-0.0046	-0.01411	-0.03352	0.20884	0.05373	6.6E-4	0.00707	0.02409	0.00347	0.0109	-5.0E-5	-0.0661	-0.09976	0.00643	0.0335	-0.03491	-0.06762	0.01157	-0.00307	-0.0055	-0.04123	0.0108	-0.00983	0.03523	-0.00717	0.02131	0.01207 0.04895	0.01316	-0.05086	-0.013	0.01	0.00476	0.03482	-0.10393	0.05395	0.03665	-0.01114	-0.00658	-0.20753	-0.00874	0.01067	-0.01156	-0.01406	-0.01507	-0.01063	0.01479	-0.11113	-0.07549	-0.01138	-0.07459	9.8E-4	-0.06831	0.01317	0.00879	-0.00278 -0.0123	-0.01382	-6.7E-4	0.00748	0.13231	0.02404
0.06969	-0.01195	-0.0033	-0.00232	-0.17186	0.08719	-0.01843	-0.01305	-0.00761	0.01577	-0.00974	0.00524	0.0338	-0.09014	-0.12505	-0.0034	-0.22008	-0.00212	0.05323	-0.02571	-0.01534	-0.00466	-0.00392	-0.00871	-0.00846	-0.05487	0.11132	-0.01323 -0.01214	-0.04536	-0.01365	-0.04316	-0.04082	-0.02351	-0.00362	0.06284	-0.02687	-0.04092	0.02088	-0.00158	0.02966	-0.01922	-0.00684	0.08772	-0.00745	-6.0E-5	-0.01127	-0.01242	-0.001	0.00773	-0.119	-0.01272	-0.10312	-0.01782	2.4E-4	-0.01376 0.15496	-0.00338	-0.01268	-0.0032	-0.00695	-0.01327	-0.09077	-0.0785
0.02202	0.01745	0.0372	0.00372	-0.06776	0.15091	0.08413	0.18156	0.05625	0.01462	0.04812	0.05768	0.02393	0.00907	-0.09763	0.05796	0.11072	-0.2198	-0.11005	0.18997	0.0027	0.02856	-0.0433	0.07755	0.03136	0.11434	-0.20781	0.04603	0.05932 0.00155	0.08511	-0.09352	-0.00189	0.14099	0.10929	0.18959	-0.0525	-0.01608	0.06839	0.04315	0.01234	-0.00299	0.03964	-0.03746	0.06868	0.03114	0.0126	0.02841	0.06447	0.10323	0.15906	0.08213	-0.01248	0.12095	0.13761	0.10269	-0.02929	0.0651 0.19172	0.00605	0.01523	0.04441	0.07463	0.14609
-0.03972	-0.01919	-0.02755	3.9E-4	-0.04826	-0.13886	0.0462	-0.06454	-0.01874	-0.11756	-0.0125	-0.03186	0.03224	0.14815	-0.07896	-0.01903	-0.00956	-0.05543	-0.14365	-0.05862	-0.01647	-0.02343	0.01384	-0.02433	0.00782	0.02853	-0.11377	-0.00557 -0.03041	0.05428	-0.03706	0.01529	0.09059	-0.03088	-0.03494	0.05788	-0.01253	0.005	-0.06983	-0.02165	-0.0037	0.08653	-0.01111	0.02416	-0.01884	-0.00337	-0.01466	-0.00213	-0.00732	0.00415	0.09526	-0.01723	0.12185	-0.02501	-0.01807	-0.04491 -0.12585	0.01567	-0.04579	-0.00215	-0.01819	-0.00886	-0.04198	-0.23917
0.00668	-5.1E-4	0.00257	-0.00589	-0.13684	-0.1689	0.10189	0.05602	-9.9E-4	0.26713	0.02747	0.00941	0.01324	0.1913	0.02236	0.01765	-0.08162	0.06709	0.08844	0.04301	0.01375	0.01446	0.00804	0.0083	0.00788	-0.18286	-0.2178	0.01407	0.01866 -0.03662	0.01113	0.05686	-0.01957	0.02652	0.03125	-0.01388	-0.00381	-0.03268	-0.00635	0.01734	0.01993	-0.04969	0.01638	0.14115	0.00315	-0.00309	0.02018	0.00895	0.01837	-0.17038	0.02196	0.02281	-0.15324	0.0346	-0.19	0.02099	0.06086	-0.02723 0.03111	0.01524	-0.00594	0.00329	0.0552	0.11476
0.0244	-0.00456	0.00728	-0.01137	-0.09371	0.03989	-0.00851	0.01341	0.00874	0.01716	-8.5E-4	0.01186	-0.01503	-0.12094	-0.01584	0.01445	0.25308	0.10585	-0.04597	0.01078	0.01119	0.00682	-0.00438	0.02002	-0.01137	0.00578	0.21778	0.01254	-3.7E-4 0.01728	0.00871	-0.01812	-0.09234	0.01989	0.00755	-0.1951	0.00821	0.06807	0.05011	-0.00661	0.01252	-0.0212	0.01884	-0.12777	0.0125	0.00926	0.00286	-0.00766	0.01075	0.05611	-0.05544	0.01365	0.17251	0.02392	0.00936	0.00787	0.09352	-0.08021 0.02005	0.0158	0.01142	0.01856	-0.08255	0.12444
0.07273	-0.02826	-0.02613	-0.0158	-0.15769	-0.19636	-0.03038	-0.08702	-0.02506	0.01223	-0.01524	-0.03721	-0.04948	-0.03003	0.04312	-0.03023	-0.06543	0.28313	0.18938	-0.09343	-0.00747	-0.02028	-0.00418	-0.03398	-0.01422	0.06659	-5.1E-4	-0.03713 -0.02754	-0.0011	-0.01782	0.06246	-0.04635	-0.06637	-0.0589	0.02013	-0.05951	-0.01024	-0.07034	-0.00308	-0.02218	-0.03562	-0.0133	-0.02284	-0.01664	-0.00855	-0.00835	-0.02091	-0.03814	-0.19034	0.03138	-0.0229	-0.22421	-0.04256	-0.13457	-0.04528 0.04158	-0.04156	-0.08385	-0.01789	0.0055	-0.02053	-0.0267	-0.15345
